"This is a list of medallists at the Summer Olympic Games (1896-2004) with details of the year of the olympics, city, sport, discipline, athlete name, gender, event and medal",,,,,,,,,,
,,,,,,,,,,
"DISCLAIMER: No guarantees, express or implied, as to the accuracy or completeness of the information provided. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Year,City,Sport,Discipline,Athlete Name,NOC,Gender,Event,Event Gender,Medal,Position
1920,Antwerp,Ice Hockey,Ice Hockey,"DRURY, Herbert",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"FITZGERALD, Edward",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"GERAN, George Pierce",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"GOHEEN, Frank Xavier",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"MCCORMICK, Joseph",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"MCCORMICK, Lawrence",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"SYNNOTT, Francis Allen",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"TUCK, Leon Parker",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Ice Hockey,Ice Hockey,"WEIDENBORNER, Cyril",USA,Men,ice hockey,M,Silver,2
1920,Antwerp,Equestrian,Dressage,"LUNDBLAD, Janne",SWE,Men,individual,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"LEWENHAUPT, Carl Gustaf",SWE,Men,individual,X,Bronze,3
1920,Antwerp,Equestrian,Jumping,"LEQUIO DI ASSABA, Tommaso",ITA,Men,individual,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"VALERIO, Alessandro",ITA,Men,individual,X,Silver,2
1920,Antwerp,Skating,Figure skating,"STIXRUD, Martin",NOR,Men,individual,M,Bronze,3
1920,Antwerp,Skating,Figure skating,"GRAFSTRÖM, Gillis",SWE,Men,individual,M,Gold,1
1920,Antwerp,Skating,Figure skating,"KROGH, Andreas",NOR,Men,individual,M,Silver,2
1920,Antwerp,Skating,Figure skating,"BLANCHARD, Theresa",USA,Women,individual,W,Bronze,3
1920,Antwerp,Skating,Figure skating,"JULIN-MAUROY, Magda",SWE,Women,individual,W,Gold,1
1920,Antwerp,Skating,Figure skating,"NOREN, Svea",SWE,Women,individual,W,Silver,2
1920,Antwerp,Gymnastics,Artistic G.,"GOUNOT, Jean",FRA,Men,individual all-round,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"ZAMPORI, Giorgio",ITA,Men,individual all-round,M,Gold,1
1920,Antwerp,Gymnastics,Artistic G.,"TORRES, Marcos",FRA,Men,individual all-round,M,Silver,2
1920,Antwerp,Cycling,Cycling Road,"CANTELOUBE, Fernand",FRA,Men,individual time trial,M,Bronze,3
1920,Antwerp,Cycling,Cycling Road,"STENQVIST, Harry",SWE,Men,individual time trial,M,Gold,1
1920,Antwerp,Cycling,Cycling Road,"KALTENBRUN, Henry Justaves",RSA,Men,individual time trial,M,Silver,2
1920,Antwerp,Athletics,Athletics,"JAALE-JOHANSSON, Paavo",FIN,Men,javelin throw,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"MYYRÄ, Jonni",FIN,Men,javelin throw,M,Gold,1
1920,Antwerp,Athletics,Athletics,"PELTONEN, Urho Pellervo",FIN,Men,javelin throw,M,Silver,2
1920,Antwerp,Athletics,Athletics,"ABRAHAMSSON, Erik",SWE,Men,long jump,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"PETERSSON, R. William E.",SWE,Men,long jump,M,Gold,1
1920,Antwerp,Athletics,Athletics,"JOHNSON, Carl",USA,Men,long jump,M,Silver,2
1920,Antwerp,Athletics,Athletics,"ARRI, Valerio",ITA,Men,marathon,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"KOLEHMAINEN, Hannes",FIN,Men,marathon,M,Gold,1
1920,Antwerp,Athletics,Athletics,"LOSSMANN, Jüri",EST,Men,marathon,M,Silver,2
1920,Antwerp,Tennis,Tennis,"ZEMLA, Ladislav",TCH,Men,mixed doubles,X,Bronze,3
1920,Antwerp,Tennis,Tennis,"DECUGIS, Max",FRA,Men,mixed doubles,X,Gold,1
1920,Antwerp,Tennis,Tennis,"WOOSNAM, Maxwell",GBR,Men,mixed doubles,X,Silver,2
1920,Antwerp,Tennis,Tennis,"SKRBKOVA, Milada",TCH,Women,mixed doubles,X,Bronze,3
1920,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",FRA,Women,mixed doubles,X,Gold,1
1920,Antwerp,Tennis,Tennis,"MCKANE, Kathleen",GBR,Women,mixed doubles,X,Silver,2
1920,Antwerp,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"LEROY, Paul",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"MABELLON, Artur",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"RICHEZ, Eugène",FRA,Men,moving bird target 28m teams,M,Bronze,3
1920,Antwerp,Archery,Archery,"DE BROUWER, Petrus Godefridus",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"PACKBIERS, Jan Joseph",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"THEEUWES, Adrianus Cornelis",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN BUSSELL, Hendrikus",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN GASTEL, Johannes Jacobus",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN GESTEL, Jan-Babtiest-Jozef",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN MERRIENBOER, Adrianus",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"WILLEMS, Theodorus B.",NED,Men,moving bird target 28m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 28m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 33m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"LEROY, Paul",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"MABELLON, Artur",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"RICHEZ, Eugène",FRA,Men,moving bird target 33m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 50m teams,M,Gold,1
1920,Antwerp,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"LEROY, Paul",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"MABELLON, Artur",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"RICHEZ, Eugène",FRA,Men,moving bird target 50m teams,M,Silver,2
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"moving bird target, 28m",M,Gold,1
1920,Antwerp,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,"moving bird target, 28m",M,Silver,2
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"moving bird target, 33m",M,Gold,1
1920,Antwerp,Archery,Archery,"BRULE, Julien Louis",FRA,Men,"moving bird target, 33m",M,Silver,2
1920,Antwerp,Archery,Archery,"BRULE, Julien Louis",FRA,Men,"moving bird target, 50m",M,Gold,1
1920,Antwerp,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,"moving bird target, 50m",M,Silver,2
1920,Antwerp,Rowing,Rowing,"CANDEVEAU, Edouard",SUI,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1920,Antwerp,Rowing,Rowing,"FELBER, Alfred",SUI,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1920,Antwerp,Rowing,Rowing,"PIAGET, Paul",SUI,Men,pair-oared shell with coxswain (2+),M,Bronze,3
1920,Antwerp,Rowing,Rowing,"DE FILIP, Guido",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1920,Antwerp,Rowing,Rowing,"OLGENI, Ercole",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1920,Antwerp,Rowing,Rowing,"SCATTURIN, Giovanni",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,1
1920,Antwerp,Rowing,Rowing,"BARBEROLLE, Ernest",FRA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1920,Antwerp,Rowing,Rowing,"BOUTON, Maurice",FRA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1920,Antwerp,Rowing,Rowing,"POIX, Gabriel",FRA,Men,pair-oared shell with coxswain (2+),M,Silver,2
1920,Antwerp,Skating,Figure skating,"WILLIAMS, Basil",GBR,Men,pairs,X,Bronze,3
1920,Antwerp,Skating,Figure skating,"JAKOBSSON, Walter",FIN,Men,pairs,X,Gold,1
1920,Antwerp,Skating,Figure skating,"BRYN, Yngvar",NOR,Men,pairs,X,Silver,2
1920,Antwerp,Skating,Figure skating,"JOHNSON, Phyllis",GBR,Women,pairs,X,Bronze,3
1920,Antwerp,Skating,Figure skating,"JAKOBSSON, Ludowika",FIN,Women,pairs,X,Gold,1
1920,Antwerp,Skating,Figure skating,"BRYN, Alexia",NOR,Women,pairs,X,Silver,2
1920,Antwerp,Athletics,Athletics,"LAHTINEN, Hugo Jalmari",FIN,Men,pentathlon,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"LEHTONEN, Eero Reino",FIN,Men,pentathlon,M,Gold,1
1920,Antwerp,Athletics,Athletics,"BRADLEY, Everett Lewis",USA,Men,pentathlon,M,Silver,2
1920,Antwerp,Aquatics,Diving,"JANSSON, John",SWE,Men,plain high diving,M,Bronze,3
1920,Antwerp,Aquatics,Diving,"WALLMAN, Arvid",SWE,Men,plain high diving,M,Gold,1
1920,Antwerp,Aquatics,Diving,"SKOGLUND, Nils",SWE,Men,plain high diving,M,Silver,2
1920,Antwerp,Athletics,Athletics,"MYERS, Edwin",USA,Men,pole vault,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"FOSS, Frank",USA,Men,pole vault,M,Gold,1
1920,Antwerp,Athletics,Athletics,"PETERSEN, Henry",DEN,Men,pole vault,M,Silver,2
1920,Antwerp,Polo,Polo,"ALLEN, Terry",USA,Men,polo,M,Bronze,3
1920,Antwerp,Polo,Polo,"HARRIS, Arthur Ringland",USA,Men,polo,M,Bronze,3
1920,Antwerp,Polo,Polo,"MARGETTS, Nelson E.",USA,Men,polo,M,Bronze,3
1920,Antwerp,Polo,Polo,"MONTGOMERY, John Carter",USA,Men,polo,M,Bronze,3
1920,Antwerp,Polo,Polo,"BARRETT, Frederick Whitfield",GBR,Men,polo,M,Gold,1
1920,Antwerp,Polo,Polo,"LOCKETT, Vivian Noverre",GBR,Men,polo,M,Gold,1
1920,Antwerp,Polo,Polo,"MELVILLE, Teignmouth Philip",GBR,Men,polo,M,Gold,1
1920,Antwerp,Polo,Polo,"WODEHOUSE, John",GBR,Men,polo,M,Gold,1
1920,Antwerp,Polo,Polo,"DE FIGUEROA, Alvaro",ESP,Men,polo,M,Silver,2
1920,Antwerp,Polo,Polo,"DE FIGUEROA, José",ESP,Men,polo,M,Silver,2
1920,Antwerp,Polo,Polo,"DE LA MAZA, Leopoldo",ESP,Men,polo,M,Silver,2
1920,Antwerp,Polo,Polo,"DE SAN MIGUEL, Justo",ESP,Men,polo,M,Silver,2
1920,Antwerp,Polo,Polo,"FITZ-JAMES STUART Y FALCO, Hernando",ESP,Men,polo,M,Silver,2
1920,Antwerp,Polo,Polo,"Fitz-James Stuart y Falco, JACOBO",ESP,Men,polo,M,Silver,2
1920,Antwerp,Rugby,Rugby,"CARROLL, Daniel Brendan",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"DOE, Charles Webster",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"FISH, George Winthrop",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"HUNTER, Joseph Garvin",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"KIRKSEY, Morris",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"MEHAN, Charles Thomas",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"MULDOON, John",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"MULDOON, William",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"O'NEIL, John T.",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"PATRICK, John Clarence",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"RIGHTER, Cornelius Erwin",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"SCHOLZ, Rudolph John",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"SLATER, Colby Edward",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"TEMPLETON, Robert Lyman",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"TILDEN, Charles Lee",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"WINSTON, James Duarte",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"WRENN, Heaton Luse",USA,Men,rugby,M,Gold,1
1920,Antwerp,Rugby,Rugby,"BADER, Edouard",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"BERRURIER, Raymond",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"BORDES, François",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"BOUSQUET, Adolphe René",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"CHILO, André",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"CRABOS, René",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,CURTET,FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"ELUERE, Alfred",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"FORESTIER, Jacques",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,GRENET,FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"LABEYRIE, Maurice",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"LAMAIGNIERE, Constant",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"LEVASSEUR, Robert",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"SOULIE, Eugène",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"THIERCELIN, Raoul",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Rugby,Rugby,"THIERRY, Robert",FRA,Men,rugby,M,Silver,2
1920,Antwerp,Fencing,Fencing,"DE JONG, Adrianus Egbertus Willem",NED,Men,sabre individual,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"NADI, Nedo",ITA,Men,sabre individual,M,Gold,1
1920,Antwerp,Fencing,Fencing,"NADI, Aldo",ITA,Men,sabre individual,M,Silver,2
1920,Antwerp,Fencing,Fencing,"DE JONG, Adrianus Egbertus Willem",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"DELAUNOY, Louis Albert Armand Etienne",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"DOORMAN, Jetze",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"VAN BLIJENBURGH, Willem Peter Hubert",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"VAN DER WIEL, Jan",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"ZELDENRUST, Salomon",NED,Men,sabre team,M,Bronze,3
1920,Antwerp,Fencing,Fencing,"BALDI, Baldo",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"CESERANO, Frederico Secondo",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"GARGANO, Francesco",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"NADI, Aldo",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"NADI, Nedo",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"PULITI, Oreste",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"URBANI, Dino",ITA,Men,sabre team,M,Gold,1
1920,Antwerp,Fencing,Fencing,"DE SAINT GERMAIN, Henri Marie Raoul",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Fencing,Fencing,"LACROIX, Jean André",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Fencing,Fencing,"MARGRAFF, Jean",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Fencing,Fencing,"MONDIELLI, Jean",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Fencing,Fencing,"PERRODON, Marc Marie Jean",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Fencing,Fencing,"TROMBERT, Georges",FRA,Men,sabre team,M,Silver,2
1920,Antwerp,Athletics,Athletics,"LIVERSEDGE, Harry",USA,Men,shot put,M,Bronze,3
1920,Antwerp,Athletics,Athletics,"PÖRHÖLÄ, Frans Wilhelmi",FIN,Men,shot put,M,Gold,1
1920,Antwerp,Athletics,Athletics,"NIKLANDER, Elmer Konstantin",FIN,Men,shot put,M,Silver,2
1920,Antwerp,Rowing,Rowing,"HADFIELD D'ARCY, D. Clarence",NZL,Men,single sculls (1x),M,Bronze,3
1920,Antwerp,Rowing,Rowing,"KELLY, John Brendan",USA,Men,single sculls (1x),M,Gold,1
1920,Antwerp,Rowing,Rowing,"BERESFORD, Jack",GBR,Men,single sculls (1x),M,Silver,2
1920,Antwerp,Tennis,Tennis,"WINSLOW, Charles Lyndhurst",RSA,Men,singles,M,Bronze,3
1920,Antwerp,Tennis,Tennis,"RAYMOND, Louis",RSA,Men,singles,M,Gold,1
1920,Antwerp,Tennis,Tennis,"KUMAGAE, Ichiya",JPN,Men,singles,M,Silver,2
1920,Antwerp,Tennis,Tennis,"MCKANE, Kathleen",GBR,Women,singles,W,Bronze,3
1920,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",FRA,Women,singles,W,Gold,1
1920,Antwerp,Tennis,Tennis,"HOLMAN, Edith Dorothy",GBR,Women,singles,W,Silver,2
1920,Antwerp,Equestrian,Eventing,"BONVALET, Jules",BEL,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Eventing,"LINTS, Oswald G. H.",BEL,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Eventing,"MISONNE, Jacques",BEL,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Eventing,"MOEREMANS D'EMAUS, Roger",BEL,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Eventing,"DYRSCH, Gustaf",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Eventing,"LUNDSTRÖM, Age",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Eventing,"MÖRNER, Helmer",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Eventing,"VON BRAUN, Georg",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Eventing,"ASINARI, Carlo",ITA,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Eventing,"CACCIANDRA, Giulio",ITA,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Eventing,"CAFFARATTI, Ettore",ITA,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Eventing,"SPIGHI, Garibaldi",ITA,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Jumping,"ALVISI, Alessandro",ITA,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Jumping,"CACCIANDRA, Giulio",ITA,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Jumping,"CAFFARATTI, Ettore",ITA,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Jumping,"SPIGHI, Garibaldi",ITA,Men,team,X,Bronze,3
1920,Antwerp,Equestrian,Jumping,"DE KÖNIG, Claës",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"MARTIN, Frank",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"NORLING, Lars Daniel",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"VON ROSEN, Hans",SWE,Men,team,X,Gold,1
1920,Antwerp,Equestrian,Jumping,"COUMANS, André",BEL,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Jumping,"DE BRIE, Thierry",BEL,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Jumping,"DE GAIFFIER D'HESTROY, Hermann",BEL,Men,team,X,Silver,2
1920,Antwerp,Equestrian,Jumping,"D'OULTROMENT, Herman",BEL,Men,team,X,Silver,2
1920,Antwerp,Gymnastics,Artistic G.,"BERGER, Georges",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"BOUCHES, Emile",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"BOULANGER, René",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"BUYENNE, Alfred",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"CORDONNIER, Eugène",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"DELSARTE, Léon",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"DURIN, Paul Joseph",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"DUVANT, Georges",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"FAUCONNIER, Fernand",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"HERMANN, Arthur",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"HERSOYE, Albert",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"HIGELIN, André",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"HOEL, Auguste",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"KEMPE, Louis",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"LAGOUGE, Georges",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"LEMAIRE, Paulin Alexandre",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"LESPINASSE, Ernest",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"MARTEL, Emile",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"PIRARD, Jules",FRA,Men,team competition,M,Bronze,3
1920,Antwerp,Gymnastics,Artistic G.,"POLLET, Eugène",FRA,Men,team competition,M,Bronze,3
